Type,T_MtoP,T_PtoI,T_ItoD,I_MtoP,I_PtoI,I_ItoD,M_MtoP,M_PtoI,M_ItoD,R_MtoP,R_PtoI,R_ItoD,P_MtoP,P_PtoI,P_ItoD
4,0,0.771164596,0.856764674,0.970954955,0.993022859,0.994794786,0.355215579,0.097199738,0.754335999,0.345813841,0.092530906,0.755269587,0.306653649,0.092284411,0.76524508
4,0,0.771247745,0.860600293,0.970966101,0.993024945,0.994796515,0.354879707,0.097381532,0.75448519,0.345704645,0.09276402,0.755373538,0.30661723,0.09259218,0.765353203
4,0,0.771594524,0.866341829,0.970980883,0.993026733,0.994798005,0.354579598,0.097691506,0.754665852,0.345576197,0.092951477,0.755467951,0.306507409,0.09285304,0.76546514
4,0,0.771963835,0.871993065,0.970985234,0.993034601,0.994803548,0.354282022,0.097930342,0.754822493,0.345449299,0.093438119,0.7556566,0.306337178,0.093071014,0.765579104
4,0,0.771910429,0.880282938,0.970978439,0.993054688,0.994818509,0.353902161,0.098221391,0.755017877,0.345449358,0.093662083,0.755728364,0.306228787,0.09340471,0.765713096
4,0,0.775642753,0.890278697,0.970968127,0.993092358,0.994845986,0.353660792,0.098485291,0.755167603,0.342896283,0.094400734,0.756645441,0.306269258,0.09370026,0.765797317
4,0,0.778912306,0.897093058,0.970968127,0.993118048,0.994865239,0.353509128,0.098714024,0.755281329,0.343423545,0.094978094,0.756689429,0.305163652,0.094168305,0.766234875
4,0,0.781590819,0.899778426,0.970986605,0.993137956,0.994880199,0.352558881,0.099142641,0.755672932,0.341602564,0.095649153,0.757387042,0.30531469,0.09459272,0.766330004
4,0,0.782745123,0.90217495,0.971018195,0.993157923,0.994894981,0.352374732,0.099368483,0.755795002,0.339173466,0.096406788,0.758271873,0.304555535,0.095096916,0.766687036
4,0,0.783303022,0.905039966,0.971034944,0.993172348,0.994906068,0.351388276,0.099796593,0.756195307,0.33734712,0.0971165,0.758980274,0.303266853,0.095653653,0.767195821
4,0,0.783490896,0.907114208,0.971050024,0.9931795,0.994911611,0.349452376,0.100340366,0.75688535,0.337718964,0.097569644,0.75902611,0.301969886,0.096201628,0.767705142
4,0,0.783519626,0.908631682,0.971088469,0.993189991,0.994919956,0.347406626,0.100909173,0.757610202,0.33787322,0.097911119,0.759093642,0.302059829,0.096541077,0.767790556
4,0,0.783472061,0.908772647,0.97113806,0.993193924,0.994923353,0.346987158,0.101185262,0.757809639,0.337971151,0.098098755,0.759127617,0.302140772,0.096865445,0.76787436
4,0,0.783427119,0.908854723,0.971163809,0.993198693,0.994927049,0.346897542,0.101327509,0.757879436,0.338179469,0.098397821,0.75916779,0.302110612,0.097131044,0.767967403
4,0,0.783112586,0.908993363,0.971180499,0.993210316,0.994935811,0.346878946,0.10142982,0.757917225,0.338569403,0.098846287,0.759207308,0.3021321,0.097398967,0.768048763
4,0,0.782863498,0.90998739,0.971698403,0.993226051,0.994953871,0.346924543,0.101854444,0.75804019,0.337379158,0.099191725,0.759631634,0.302080691,0.097722322,0.768164337
4,0,0.782443285,0.911674559,0.972114086,0.993248105,0.994975209,0.347007841,0.102149844,0.758112729,0.337191343,0.099438578,0.759759426,0.301323593,0.098085314,0.768475592
4,0,0.782140493,0.911785245,0.972329259,0.993274033,0.994996846,0.347085476,0.102424949,0.75818038,0.33738628,0.09980762,0.759824812,0.300956219,0.098430574,0.768679142
4,0,0.781850338,0.911756277,0.972447336,0.993281841,0.995004296,0.347007245,0.102657646,0.75827527,0.338033944,0.100399137,0.759841919,0.300651729,0.098786354,0.768869758
4,0,0.782075286,0.91151768,0.972520709,0.993305743,0.995022774,0.347006917,0.102836877,0.758332253,0.338321775,0.100899428,0.759924054,0.300769836,0.099137872,0.768950105
4,0,0.7821123,0.911120594,0.972548366,0.993338525,0.995047271,0.347090513,0.103077739,0.758387506,0.338376582,0.101237833,0.760016322,0.300904393,0.09957695,0.769054055
4,0,0.781947494,0.910648763,0.972559154,0.993380606,0.995078743,0.347305,0.103451878,0.758450627,0.338546455,0.101627767,0.760094881,0.300933182,0.099964887,0.769169211
4,0,0.781727076,0.910259604,0.972584963,0.993430912,0.995116353,0.347344667,0.103729934,0.758528769,0.340412885,0.102306575,0.759819388,0.301104069,0.100359678,0.769248903
4,0,0.781202793,0.90940398,0.972583771,0.9934811,0.995153546,0.347411633,0.10401988,0.758603811,0.342309445,0.102986693,0.759536028,0.301447868,0.100744307,0.76928103
4,0,0.780918121,0.909417808,0.972600996,0.9935202,0.995182872,0.347897798,0.104510009,0.758632123,0.344272077,0.103767574,0.759266853,0.302650601,0.101315677,0.769153655
4,0,0.780359268,0.908825696,0.972580552,0.993542016,0.995198846,0.348935902,0.105136216,0.758558154,0.346452206,0.104614556,0.758960545,0.303399026,0.101819098,0.769120872
4,0,0.780108035,0.909009278,0.972532094,0.993578553,0.995225072,0.350192994,0.105690211,0.75840354,0.348482549,0.105318815,0.758647799,0.305017084,0.102506608,0.768926859
4,0,0.779963017,0.908568561,0.972417593,0.993617713,0.995252848,0.351699054,0.106327862,0.758210003,0.350845605,0.106034786,0.758251548,0.306109011,0.103057235,0.768822551
4,0,0.779683232,0.907499075,0.972254574,0.993655205,0.995278656,0.353014052,0.106884956,0.758040965,0.351073861,0.106303871,0.758276939,0.308227539,0.10371533,0.768488824
4,0,0.779544055,0.906758547,0.972024798,0.993703604,0.99531126,0.354626149,0.107524335,0.757819772,0.35485658,0.1072914,0.75759244,0.309002042,0.104211897,0.768448114
4,0,0.779771328,0.906762362,0.971797764,0.993740439,0.995336175,0.355252504,0.107852489,0.757758141,0.358846992,0.108299881,0.756857276,0.310995847,0.104943275,0.768167078
4,0,0.780782938,0.907377541,0.971665978,0.99376893,0.995355844,0.357403696,0.108358592,0.757350683,0.361405045,0.108915955,0.756374419,0.314117223,0.105861634,0.767658114
4,0,0.782608032,0.909729958,0.97163713,0.993776381,0.995360851,0.36089313,0.108814359,0.756569505,0.36283192,0.109358996,0.756136477,0.317107975,0.106659949,0.767159462
4,0,0.78371346,0.910164058,0.971627295,0.993775785,0.995360196,0.364110887,0.109232336,0.755847752,0.364227384,0.109718889,0.755880654,0.319273859,0.107305646,0.766819537
4,0,0.784873605,0.910162449,0.971623123,0.993776321,0.995360553,0.366523117,0.109607249,0.755324721,0.365914524,0.109912187,0.75549221,0.320336848,0.107631028,0.766655684
4,0,0.785586119,0.910462558,0.971633136,0.99377799,0.995361745,0.368558228,0.109921008,0.754881442,0.367603809,0.110166281,0.75512296,0.321395129,0.107915699,0.766477406
4,0,0.786172748,0.909997821,0.971678615,0.993785501,0.995367825,0.370280355,0.110118508,0.754482985,0.369642109,0.110385567,0.754647851,0.32245934,0.108266234,0.766314983
4,0,0.786983132,0.90930301,0.971722007,0.993792534,0.995373666,0.372320443,0.110075682,0.753919542,0.373022377,0.110803306,0.753876388,0.323935568,0.108605385,0.766039789
4,0,0.787636876,0.90946418,0.971781552,0.993805408,0.995383739,0.373968482,0.110124737,0.753491998,0.377919436,0.111171007,0.752676368,0.326343834,0.108978242,0.765534282
4,0,0.788538039,0.91013211,0.971864462,0.99382472,0.995398998,0.37545228,0.109965503,0.753039479,0.381624281,0.111198038,0.751681507,0.329935759,0.109446973,0.764750242
4,0,0.783765316,0.911080837,0.972099602,0.993822157,0.995399237,0.378285676,0.109740257,0.752200246,0.384019345,0.111044466,0.750980318,0.333147496,0.10966,0.76397866
4,0,0.781411409,0.9125036,0.972427249,0.993813753,0.995396316,0.381415248,0.109327674,0.751215279,0.386092842,0.110848218,0.750351489,0.335785538,0.109677851,0.763292313
4,0,0.779193699,0.912812352,0.972815037,0.993808985,0.99539721,0.383216172,0.10893169,0.750595272,0.387303233,0.11029914,0.749838352,0.337789476,0.109666497,0.76276201
4,0,0.777762771,0.91320765,0.973061383,0.993819356,0.995408118,0.38465929,0.108521372,0.750067055,0.388142884,0.109953493,0.749494195,0.33933413,0.109440863,0.762283266
4,0,0.777243853,0.913508058,0.973248899,0.993821144,0.995411873,0.385555923,0.108128875,0.749692321,0.388901144,0.109618992,0.749176323,0.340311378,0.109234691,0.761960208
4,0,0.777869344,0.912925422,0.973508179,0.993819237,0.995413482,0.386268139,0.107797563,0.749388337,0.389364243,0.109363258,0.74896419,0.341439784,0.108959943,0.761573792
4,0,0.777410746,0.9135499,0.973692477,0.993800879,0.995402157,0.386763871,0.107529581,0.749163866,0.389891237,0.10906589,0.748721242,0.342283934,0.108725339,0.761274755
4,0,0.77660954,0.913393736,0.973860264,0.993756115,0.995370865,0.387128472,0.107284814,0.748982906,0.390388101,0.108705819,0.748465359,0.343153149,0.108436167,0.760949492
4,0,0.776043415,0.914147615,0.974007785,0.993700802,0.995331824,0.387463689,0.107053787,0.748814821,0.391082078,0.108294487,0.748138249,0.34398818,0.108072102,0.76060915
4,0,0.775373936,0.914504707,0.974097848,0.993644774,0.995291531,0.387846947,0.10677883,0.74861896,0.391726077,0.107946604,0.747845411,0.344750822,0.107646286,0.76026541
4,0,0.774549127,0.913067758,0.974148929,0.993610024,0.995266438,0.388320953,0.106467515,0.748385429,0.392667919,0.107541859,0.747451663,0.345730036,0.107234657,0.759865165
4,0,0.773790598,0.911164641,0.97420609,0.993587017,0.995250344,0.388819039,0.106168658,0.748149753,0.393737197,0.107065171,0.746998966,0.347088814,0.106730223,0.759331167
4,0,0.773128986,0.910878658,0.974262893,0.993563831,0.995233834,0.389332145,0.105866998,0.747908831,0.395069361,0.106550366,0.746459246,0.348882794,0.106254339,0.758686006
4,0,0.773061693,0.912473261,0.974325597,0.993535817,0.995213807,0.390041471,0.105487496,0.747587383,0.396483392,0.106165916,0.745940685,0.350797176,0.105773658,0.758004248
4,0,0.772518873,0.913097501,0.974351645,0.993532002,0.995211303,0.391084671,0.105111748,0.747174799,0.397360057,0.105739415,0.745556116,0.352940291,0.105256617,0.757246912
4,0,0.772005439,0.913454115,0.974375367,0.993530273,0.995210409,0.392468274,0.104716688,0.746661901,0.398973405,0.105380505,0.744988918,0.35469231,0.104674757,0.756568789
4,0,0.771803498,0.912130475,0.974445462,0.99351567,0.995200574,0.393894315,0.104178578,0.746088445,0.400727868,0.104827255,0.744316518,0.356960893,0.104281306,0.755808949
4,0,0.771864772,0.913173676,0.974458218,0.993508399,0.99519521,0.395736217,0.103604972,0.745387077,0.4024508,0.104421973,0.743701696,0.359294236,0.103758872,0.754987299
4,0,0.772657394,0.908486366,0.974487245,0.993475378,0.995171487,0.399008036,0.102766633,0.744198203,0.404715538,0.10371542,0.742832899,0.362478614,0.103098601,0.753878474
4,0,0.773185074,0.906340539,0.974502623,0.99345845,0.995159268,0.400231034,0.102492183,0.743766189,0.405494273,0.103559226,0.742563188,0.363442779,0.102837414,0.75352037
4,0,0.775191426,0.902099371,0.974511206,0.993447602,0.995151222,0.402520448,0.102001458,0.742963076,0.407145143,0.103074044,0.741938174,0.365377635,0.102500975,0.752865255
4,0,0.777361035,0.898538172,0.974468708,0.993455112,0.995156407,0.404796273,0.10152638,0.742166221,0.409294605,0.102531075,0.74115169,0.367425203,0.102117628,0.752162457
4,0,0.780330896,0.892140925,0.97439301,0.993451834,0.995152771,0.407062292,0.100975513,0.741345048,0.411954939,0.101896912,0.740187764,0.369665861,0.101717561,0.751398504
4,0,0.782859683,0.887845635,0.974251091,0.993477702,0.995170176,0.409368515,0.100475878,0.740526617,0.416078389,0.101211429,0.738790333,0.372228861,0.101195008,0.750508964
4,0,0.785081029,0.883904099,0.974129379,0.993483901,0.995173156,0.412096053,0.099864006,0.739548385,0.419900447,0.10058254,0.737491667,0.375891417,0.100845397,0.749363661
4,0,0.787034333,0.885099888,0.973938644,0.993492544,0.995177925,0.415669024,0.099142164,0.738289356,0.423585445,0.099775225,0.736164689,0.379926801,0.100421727,0.74808538
4,0,0.789335966,0.886798859,0.973640263,0.993516445,0.99519217,0.419520497,0.098440707,0.736952245,0.427185476,0.09908694,0.734897077,0.383736581,0.099817932,0.746806383
4,0,0.791009665,0.887764513,0.973331928,0.993533731,0.995201468,0.423321217,0.097682476,0.735604942,0.43042171,0.098393738,0.733727634,0.387235045,0.099244446,0.745624781
4,0,0.792627275,0.888418317,0.97303313,0.993537605,0.995200813,0.42693767,0.096855253,0.734281063,0.433282107,0.097889155,0.732728422,0.390661955,0.098702312,0.744472682
4,0,0.793735027,0.888621926,0.972716928,0.993533075,0.995194137,0.430600911,0.096075594,0.732954144,0.435649961,0.097261429,0.731824934,0.393868595,0.098235995,0.743404686
4,0,0.794952869,0.888589799,0.972397208,0.993532717,0.995190322,0.434028745,0.095494151,0.73175925,0.437549949,0.096667945,0.731066942,0.396301597,0.0976125,0.742499232
4,0,0.796018481,0.887835264,0.972123086,0.993532062,0.995186567,0.437051982,0.094955951,0.730692446,0.439219177,0.096052587,0.730367064,0.398269415,0.097126424,0.741771817
4,0,0.7968297,0.887293398,0.971908689,0.993519485,0.995174944,0.439826161,0.094404757,0.729689002,0.440923154,0.095481038,0.729672432,0.400174737,0.096580029,0.741041005
4,0,0.797759473,0.885826588,0.971505046,0.993487716,0.995146394,0.442445934,0.093864411,0.72873199,0.443257838,0.09499687,0.728823602,0.402291596,0.095943213,0.740217686
4,0,0.798673749,0.884255469,0.970945001,0.993456304,0.995116115,0.444857776,0.093281686,0.727818251,0.445394486,0.094519198,0.728033185,0.404810399,0.095424622,0.739314258
4,0,0.79952395,0.882863164,0.970480442,0.993409634,0.995074511,0.447113782,0.092622697,0.726919949,0.447875053,0.093921065,0.727096021,0.407656312,0.094932973,0.738317013
4,0,0.800441146,0.882589817,0.969989419,0.99334228,0.995018601,0.449355245,0.091995478,0.726034939,0.449594855,0.093358129,0.726392925,0.410268724,0.094445974,0.73738724
4,0,0.801245689,0.881510139,0.969570637,0.99324882,0.994943321,0.452152163,0.091427654,0.725003839,0.451622397,0.092560232,0.72551173,0.412430197,0.093848377,0.736541748
4,0,0.802311361,0.882102072,0.969097614,0.993176222,0.994883239,0.4547427,0.090905845,0.724047065,0.453968138,0.091858804,0.724568009,0.414544553,0.093235165,0.735704899
4,0,0.803406715,0.882330656,0.968578875,0.993110538,0.994827747,0.457268119,0.090382665,0.723106742,0.456499726,0.091266423,0.723606288,0.416859567,0.092579871,0.734794319
4,0,0.804027915,0.882341683,0.968099415,0.993045807,0.994773686,0.459924877,0.089821965,0.72210896,0.458813816,0.090864331,0.722775638,0.419465333,0.092001617,0.733825207
4,0,0.804497004,0.882020056,0.967659235,0.99299258,0.994728446,0.462709904,0.089267701,0.721072257,0.461476028,0.090364337,0.721801639,0.421986043,0.09158209,0.732937157
4,0,0.804901838,0.881126344,0.967214048,0.992935181,0.994680107,0.465375006,0.088784873,0.720094264,0.46418649,0.089776665,0.72077769,0.423878253,0.091183037,0.732236683
4,0,0.805221438,0.880660176,0.966856122,0.992880225,0.994634569,0.468039125,0.088349164,0.719130993,0.466142088,0.089376599,0.72004658,0.425924391,0.090753794,0.731480777
4,0,0.805588663,0.880144417,0.966586649,0.992824554,0.994589269,0.469537407,0.087862074,0.718501389,0.467278659,0.089242458,0.719657898,0.428256214,0.090248853,0.730611861
4,0,0.805953085,0.879945278,0.966276467,0.99276644,0.994541943,0.470820636,0.08720547,0.717872441,0.46764046,0.089037061,0.719475806,0.42904681,0.090009928,0.730295599
4,0,0.805961251,0.880279124,0.96601218,0.99271965,0.994503617,0.471932054,0.086648554,0.717330456,0.467703909,0.088857502,0.719393194,0.429703861,0.089824617,0.730037332
4,0,0.803987145,0.881837487,0.965813398,0.992681742,0.994472623,0.472300738,0.086229116,0.717066228,0.467693925,0.088676751,0.719332039,0.429876506,0.089707226,0.729943573
4,0,0.800529242,0.885049462,0.965581894,0.992657483,0.994451344,0.472629875,0.085854739,0.716829896,0.467721462,0.088562638,0.7192837,0.429925412,0.089592844,0.729887724
4,0,0.797156096,0.888631403,0.965303659,0.992634952,0.994430959,0.472930223,0.085513026,0.716614604,0.467732698,0.088427901,0.71923238,0.429978669,0.089499116,0.729838252
4,0,0.792908549,0.895193577,0.964954793,0.992617667,0.994414151,0.472970992,0.085288525,0.716520667,0.467334509,0.08810699,0.719240367,0.430017501,0.08940053,0.729791403
4,0,0.790163755,0.900197804,0.964645565,0.992585838,0.994386137,0.472863257,0.085017532,0.716456294,0.465902388,0.087581575,0.719491124,0.429550976,0.089088231,0.729819238
4,0,0.787944555,0.90201956,0.964352131,0.992546082,0.99435252,0.472276986,0.084605008,0.716487288,0.464328587,0.087085634,0.719793737,0.429249197,0.088815838,0.729809523
4,0,0.786814809,0.90394181,0.964094281,0.992514133,0.994324744,0.4705033,0.084095538,0.716847658,0.462021232,0.086429179,0.720260918,0.42869857,0.088549405,0.729875565
4,0,0.785857022,0.905853689,0.963933527,0.992480457,0.994297445,0.467753023,0.0835208,0.717484355,0.459812284,0.085818887,0.720714152,0.427260578,0.088050187,0.730120182
4,0,0.785570323,0.907766283,0.963775814,0.992445946,0.99426949,0.463270903,0.082703799,0.718558133,0.456972301,0.085422814,0.721431255,0.425326139,0.087540418,0.730510652
4,0,0.785227597,0.910002589,0.963675559,0.992411435,0.994241893,0.458083034,0.081962287,0.719867945,0.453327566,0.084797621,0.722309768,0.422395349,0.086959988,0.731172442
4,0,0.785169899,0.911073446,0.963587046,0.992377758,0.994215608,0.452672005,0.08143428,0.721313298,0.450477898,0.084018409,0.722892344,0.418323994,0.086262941,0.732133329
4,0,0.78573215,0.910729051,0.963522196,0.992353022,0.994195759,0.447269082,0.080967635,0.722770989,0.448241502,0.083794445,0.723483562,0.415295929,0.085490227,0.732759953
4,0,0.786113977,0.911260784,0.963460267,0.992326438,0.994174898,0.442689657,0.08041954,0.723947227,0.44617784,0.083389938,0.72395885,0.413110852,0.085059553,0.733255804
4,0,0.786730945,0.911681473,0.963401198,0.992304683,0.99415797,0.439147949,0.079987317,0.724849701,0.443900257,0.082853109,0.724450946,0.411364794,0.08471781,0.733653784
4,0,0.78772223,0.91164434,0.963368416,0.992283344,0.994141042,0.436119854,0.079665184,0.725637317,0.44110772,0.082253546,0.725072801,0.409594595,0.084292501,0.734029591
4,0,0.788609624,0.911867857,0.963356674,0.992266595,0.994127989,0.433825731,0.079600602,0.726292551,0.439158082,0.081825227,0.725502133,0.405942976,0.083667785,0.734886885
4,0,0.789020538,0.91281271,0.963465989,0.992201328,0.994080603,0.430419236,0.079535156,0.727275789,0.438384235,0.081700057,0.725686967,0.402191043,0.08307907,0.735781729
4,0,0.790742397,0.914017558,0.963823438,0.992084324,0.993997395,0.426931143,0.079562485,0.728309691,0.437325895,0.0815247,0.725939393,0.400190353,0.082730621,0.736247778
4,0,0.791286707,0.913171053,0.964264572,0.99197495,0.993920684,0.424736619,0.079849839,0.729052424,0.436552256,0.081381917,0.726118624,0.398357868,0.082474172,0.736694455
